multivalue_hint,contactLinks_1_text,contactLinks_1_url,contactLinks_2_text,contactLinks_2_url,contactLinks_3_text,contactLinks_3_url,contactLinks_4_text,contactLinks_4_url,contactLinks_5_text,contactLinks_5_url,contactLinks_6_text,contactLinks_6_url,contactLinks_7_text,contactLinks_7_url,contactLinks_8_text,contactLinks_8_url,contactLinks_9_text,contactLinks_9_url,infoForContactCenter,officeLinks_10_text,officeLinks_10_url,officeLinks_11_text,officeLinks_11_url,officeLinks_12_text,officeLinks_12_url,officeLinks_13_text,officeLinks_13_url,officeLinks_14_text,officeLinks_14_url,officeLinks_15_text,officeLinks_15_url,officeLinks_16_text,officeLinks_16_url,officeLinks_17_text,officeLinks_17_url,officeLinks_18_text,officeLinks_18_url,officeLinks_1_text,officeLinks_1_url,officeLinks_2_text,officeLinks_2_url,officeLinks_3_text,officeLinks_3_url,officeLinks_4_text,officeLinks_4_url,officeLinks_5_text,officeLinks_5_url,officeLinks_6_text,officeLinks_6_url,officeLinks_7_text,officeLinks_7_url,officeLinks_8_text,officeLinks_8_url,officeLinks_9_text,officeLinks_9_url,websiteLinks_1_text,websiteLinks_1_url,websiteLinks_2_text,websiteLinks_2_url,websiteLinks_3_text,websiteLinks_3_url,websiteLinks_4_text,websiteLinks_4_url,Title,Acronym,Agency,"Agency Tags",Alpha-order-name,"Archive Date","CAH Description","CFO Agency","Child Records",City,Comments,"Contact links","Date Last Reviewed","Directory type","Donated money",Email,"English Toggle Node","English Translation Name","For use by","Form links","Group by","In-person links","Inventory URL",Language,"More info (for contact  center only)","Notify Marketing Team",Owner,"Parent Record","Schedule Publish","See also","Show on AZ Index","SMS services","SOCAP member","Spanish Toggle Node",State,"State Details","Street 1","Street 2",Subdivision,Summary,Synonym,"Toll free number","Top Tasks","TTY number","Website links","Workflow Notification Email","Workflow State (for search indexing)",ZIP,"Asset Topic Taxonomy","Government branch",UUID,Path,"Friendly URL","Phone number","Post date","Updated date","English Toggle","Spanish Toggle",Nid,Synonym_Count,langcode,alias,phonehint,"Street 3",phone_1,toll_1,tty_1,toll_2,toll_3,toll_4,tty_2,tty_3,phone_2,phone_3
contact_1-website_1-office_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Corporación para el Servicio Nacional y Comunitario (en inglés)",https://www.nationalservice.gov/,,,,,,,"Corporación para el Servicio Nacional y Comunitario",CNCS,,,"Corporación para el Servicio Nacional y Comunitario",,,Yes,,Washington,,,,"Federal Agencies",No,"info@cns.gov (en inglés)",210443,"(Corporation for National and Community Service)","USAGov en Español, NCC Knowledge Base",,None,,,Spanish,,No,russell.oneill@gsa.gov,,,,Yes,,No,,DC,,"Corporación para el Servicio Nacional y Comunitario","1201 New York Avenue, NW","Corporación para el Servicio Nacional y Comunitario","La Corporación para el Servicio Nacional y Comunitario (en inglés) es una agencia federal creada en 1993 que administra los programas autorizados y expandidos por el proyecto de ley Serve America. La Corporación involucra a cuatro millones de voluntarios al año.",,,,,"Corporación para el Servicio Nacional y Comunitario (en inglés)",,,20525,,None,19c5c7ce-a414-4b6b-b5f4-24fa92a252d4,/node/210784,,"202-606-5000 (en inglés)",1428951945,1608231869,AmeriCorps,,210784,,es,/agencias/corporacion-para-el-servicio-nacional-y-comunitario,phone_1-toll_1-tty_1,,"202-606-5000 (en inglés)",,,,,,,,,
contact_1-website_1-office_1,"Contact the Defense Information Systems Agency",http://www.disa.mil/About/Contact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Defense Information Systems Agency",http://www.disa.mil/,,,,,,,"Defense Information Systems Agency",DISA,Defense,,"Defense Information Systems Agency",,,No,,"Fort Meade",,"Contact the Defense Information Systems Agency",,"Federal Agencies",No,,,,"USA.gov, NCC Knowledge Base",,None,,,English,,No,joanne.mcgovern@gsa.gov,"U.S. Department of Defense",,,Yes,,No,,MD,,"P.O. Box 549",,,"The Defense Information Systems Agency provides a global infrastructure for information sharing and communication across the Department of Defense, from the President on down.",,1-844-347-2457,,,"Defense Information Systems Agency",,,20755-0549,,"Executive Department Sub-Office/Agency/Bureau",18155e87-50c7-446a-85e0-64acd7834761,/content/defense-information-systems-agency,,,1428951945,1633360135,,,210211,,en,/agencies/defense-information-systems-agency,phone_1-toll_1-tty_1,,,1-844-347-2457,,,,,,,,
contact_1-website_1-office_1,"Contact the National Institute of Occupational Safety and Health",https://www.cdc.gov/niosh/contact/default.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"National Institute of Occupational Safety and Health",https://www.cdc.gov/niosh/,,,,,,,"National Institute of Occupational Safety and Health",NIOSH,,,"Department of Health and Human Services",,,No,,Washington,,"Contact the National Institute of Occupational Safety and Health",,"Federal Agencies",No,,,,"USA.gov, NCC Knowledge Base",,None,,,English,,No,joanne.mcgovern@gsa.gov,"Centers for Disease Control and Prevention",,,Yes,,No,210758,DC,,"395 E St., SW","Suite 9200",,"The National Institute for Occupational Safety and Health (NIOSH) conducts research and makes recommendations for the prevention of work-related injury and illness.",,"1-800-CDC-INFO (1-800-232-4636)",,1-888-232-6348,"National Institute of Occupational Safety and Health",,,20201,,"Executive Department Sub-Office/Agency/Bureau",7889f5a0-1099-4550-ac15-be79dc5aef9c,/content/national-institute-occupational-safety-and-health,,,1428951945,1602085857,,"Instituto Nacional para la Seguridad y Salud Ocupacional",210480,,en,/agencies/national-institute-occupational-safety-and-health,phone_1-toll_1-tty_1,,,"1-800-CDC-INFO (1-800-232-4636)",1-888-232-6348,,,,,,,
contact_1-website_1-office_1,"Contact Energy Efficiency and Renewable Energy (EERE)",https://www.energy.gov/eere/about-us/office-energy-efficiency-and-renewable-energy-contacts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Energy Efficiency and Renewable Energy (EERE)",https://www.energy.gov/eere/office-energy-efficiency-renewable-energy,,,,,,,"Energy Efficiency and Renewable Energy",EERE,,,"Department of Energy-ERE",,,No,,Washington,"6/15/09 Info OK. JR
7/10/10 JZ added EERE Info Ctr description.
6/14/11 SW changed url to energysavers.gov Dec. 14, 2017 Fixed broken link for website.","Contact Energy Efficiency and Renewable Energy (EERE)",,"Federal Agencies",No,eereic@ee.doe.gov,,,"USA.gov, NCC Knowledge Base, Print CAH",,None,,,English,,No,joanne.mcgovern@gsa.gov,"U.S. Department of Energy",,,No,,No,210734,DC,,"Office of the Assistant Secretary","Mail Stop EE-1","Office of the Assistant Secretary","The EERE Information Center answers questions about EEREs products, services, and technology programs, and refers callers to the most appropriate EERE resources.",,1-877-337-3463,,,"Energy Efficiency and Renewable Energy (EERE)",,,20585,,"Executive Department Sub-Office/Agency/Bureau",b97fe050-9a75-4d2d-b761-5a09b74fe210,/content/energy-efficiency-and-renewable-energy,,1-202-586-9220###1-202-586-0303,1428951945,1660134576,,"Oficina de Eficiencia Energética y Energía Renovable",209669,,en,/agencies/energy-efficiency-and-renewable-energy,phone_2-toll_1-tty_1,"Department of Energy",1-202-586-9220,1-877-337-3463,,,,,,,1-202-586-0303,
contact_1-website_1-office_1,"Contact the Joint Board for the Enrollment of Actuaries",https://www.irs.gov/tax-professionals/enrolled-actuaries/how-to-contact-us,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Joint Board for the Enrollment of Actuaries",https://www.irs.gov/tax-professionals/enrolled-actuaries,,,,,,,"Joint Board for the Enrollment of Actuaries",,,,"Joint Board for the Enrollment of Actuaries",,,No,,Washington,,"Contact the Joint Board for the Enrollment of Actuaries",,"Federal Agencies",No,nhqjbea@irs.gov,,,"USA.gov, NCC Knowledge Base",,None,,,English,,No,joanne.mcgovern@gsa.gov,,,,Yes,,No,,DC,,"REFM, Park 4, Floor 4","1111 Constitution Ave., NW",,"The Joint Board for the Enrollment of Actuaries specifies the standards and qualifications an individual must meet in order to perform actuarial services.",,,"Verify the Status of an Enrolled Agent",,"Joint Board for the Enrollment of Actuaries",,,20224,,"Executive Department Sub-Office/Agency/Bureau",a9eefff1-75e9-4d25-b355-033a81903300,/content/joint-board-enrollment-actuaries,,,1428951945,1522898594,,,210291,,en,/agencies/joint-board-enrollment-actuaries,phone_1-toll_1-tty_1,,,,,,,,,,,
contact_1-website_1-office_1,"Formulario de contacto (en inglés)",https://www.defense.gov/Contact/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Departamento de Defensa – DOD (en inglés)",https://www.defense.gov/,,,,,,,"Departamento de Defensa",DOD,,DOD-Defense,"Departamento de Defensa &ndash; DOD",,,No,"Ejército de Estados Unidos, Marina de Guerra de Estados Unidos, Fuerza Aérea de EE. UU., Oficina del Inspector General del Departamento de Defensa",Washington,,"Formulario de contacto (en inglés)",,"Federal Agencies",No,,210220,"(Department of Defense &#8211; DOD)","USAGov en Español, NCC Knowledge Base",,None,,,Spanish,,No,ana.ayanegui@gsa.gov,,,,Yes,,No,,DC,,"Directorate for Public Inquiry and Analysis Office of the Secretary of Defense (Public Affairs) Room 3A750-The Pentagon","Room 3A750","Directorate for Public Inquiry and Analysis Office of the Secretary of Defense (Public Affairs) Room 3A750-The Pentagon","El Departamento de Defensa (en inglés) es responsable de proporcionar las fuerzas militares necesarias para terminar con las guerras y proteger la seguridad de los Estados Unidos.",,,,,"Departamento de Defensa – DOD (en inglés)",,,20301,,None,945d4638-1c1d-461a-b534-b3e250c4d947,/node/210710,,"1-703-697-9312 (en inglés)",1428951945,1568897742,"U.S. Department of Defense",,210710,,es,/agencias/departamento-de-defensa,phone_1-toll_1-tty_1,"1400 Defense Pentagon","1-703-697-9312 (en inglés)",,,,,,,,,
contact_1-website_1-office_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oficina del Inspector General del Departamento de Defensa (en inglés)",https://www.dodig.mil/,,,,,,,"Oficina del Inspector General del Departamento de Defensa",,DOD-Defense,,"Oficina del Inspector General del Departamento de Defensa",,,No,,Alexandria,,,,"Federal Agencies",No,info@dodig.mil,214487,"Department of Defense Inspector General","USAGov en Español, NCC Knowledge Base",,None,,,Spanish,,No,russell.oneill@gsa.gov,"Departamento de Defensa",,,Yes,,No,,VA,,"4800 Mark Center Dr.",,,"La Oficina del Inspector General del Departamento de Defensa combate el exceso del gasto público, fraude y abusos mediante auditorías e investigaciones internas y reporta sus hallazgos al Secretario de Defensa y el Congreso.","Oficina del Inspector General del Departamento de Defensa###Departmento de Defensa, Oficina del Inspector General","1-800-424-9098 (en inglés)",,,"Oficina del Inspector General del Departamento de Defensa (en inglés)",,,22350-1500,,"Executive Department Sub-Office/Agency/Bureau",0f409488-69ed-4c9f-b696-2f1d9c78e213,/node/211259,,"1-703-604-8799 (en inglés)",1428951945,1632153775,"Office of Inspector General, Department of Defense",,211259,2,es,/agencias/oficina-del-inspector-general-del-departamento-de-defensa,phone_1-toll_1-tty_1,,"1-703-604-8799 (en inglés)","1-800-424-9098 (en inglés)",,,,,,,,
contact_1-website_1-office_1,"Contact the Strategic Command",https://www.stratcom.mil/Contact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Strategic Command",http://www.stratcom.mil,,,,,,,"U.S. Strategic Command",,DOD-Defense,DOD-Defense,"Strategic Command",,,No,,"Offut Air Force Base",,"Contact the Strategic Command",,"Federal Agencies",No,,,,"USA.gov, NCC Knowledge Base",,None,,,English,,No,joanne.mcgovern@gsa.gov,"Unified Combatant Commands",,,Yes,,No,,NE,,"Public Affairs Office (J020)","900 SAC BLVD STE N3.126",,"The U.S. Strategic Command detects and deters attacks against the U.S. and its allies. Their mission includes nuclear deterrence, space, and cyberspace capabilities.","Strategic Command",,,,"Strategic Command",,,68113-6020,,"Executive Department Sub-Office/Agency/Bureau",caf0f180-37cf-4c30-b031-ab50473dcf1c,/content/us-strategic-command,,402-294-1110,1428951945,1618349176,,,210403,1,en,/agencies/us-strategic-command,phone_1-toll_1-tty_1,,402-294-1110,,,,,,,,,
contact_1-website_1-office_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Instituto Nacional de la Sordera y Otros Trastornos de la Comunicación",https://www.nidcd.nih.gov/es/espanol,,,,,,,"Instituto Nacional de la Sordera y Otros Trastornos de la Comunicación",NIDCD,,,"Instituto Nacional de la Sordera y Otros Trastornos de la Comunicación",,,Yes,,Bethesda,,,,"Federal Agencies",No,"nidcdinfo@nidcd.nih.gov (en inglés)",214483,"(National Insitute of Deafness and Other Communications Disorders)","USAGov en Español, NCC Knowledge Base",,None,,,Spanish,,No,"Marleen Gonzalez-Hernandez","Institutos Nacionales de la Salud",,,Yes,,No,,MD,,"National Institute on Deafness and Other Communication","31 Center Drive, MSC 2320","National Institute on Deafness and Other Communication","El Instituto Nacional de la Sordera y Otros Trastornos de la Comunicación dirige y apoya la investigación biomédica y de comportamiento sobre la audición, equilibrio, olfato, gusto, voz, habla y lenguaje.",,"1-800-241-1044 (para español, presione el 2)",,1-800-241-1055,"Instituto Nacional de la Sordera y Otros Trastornos de la Comunicación",,,20892-2320,,None,a8ade5d2-52b0-4068-bc69-47dc7139d4b9,/node/210786,,,1428951945,1599227501,"National Institute of Deafness and Other Communication Disorders",,210786,,es,/agencias/instituto-nacional-de-la-sordera-y-otros-trastornos-de-la-comunicacion,phone_1-toll_1-tty_1,,,"1-800-241-1044 (para español, presione el 2)",1-800-241-1055,,,,,,,
contact_1-website_1-office_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Defense Legal Services Agency",http://www.defenselink.mil/dodgc/,,,,,,,"Defense Legal Services Agency",,,,"Defense Legal Services Agency",,,No,,Washington,,,,"Federal Agencies",No,dohastatus@osdgc.osd.mil,,,"USA.gov, NCC Knowledge Base",,None,,,English,,No,joanne.mcgovern@gsa.gov,,,,No,,No,,DC,,"The Pentagon",,,"The Defense Legal Services Agency provides legal advice and services to various components of the Department of Defense. It also administers programs governing military standards of conduct.",,1-866-231-3153,,,"Defense Legal Services Agency",,,20301-1600,,"Executive Department Sub-Office/Agency/Bureau",25bda17c-f832-4d83-978c-a5f9fa358e62,/content/defense-legal-services-agency,,1-703-695-3341,1428951945,1522898488,,,210213,,en,/agencies/defense-legal-services-agency,phone_1-toll_1-tty_1,,1-703-695-3341,1-866-231-3153,,,,,,,,
contact_1-website_1-office_1,"Contact the Equal Employment Opportunity Commission",https://www.eeoc.gov/contact-eeoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Equal Employment Opportunity Commission (EEOC)",https://www.eeoc.gov/,,,,,,,"Equal Employment Opportunity Commission",EEOC,,,"Equal Employment Opportunity Commission-EEOC",,,No,,Washington,"7/29/10 added description.","Contact the Equal Employment Opportunity Commission",,"Federal Agencies",No,info@eeoc.gov,,,"USA.gov, NCC Knowledge Base, Print CAH","Equal Employment Opportunity Commission Formshttps://www.eeoc.gov/federal-sector/sample-alternative-dispute-resolution-forms",None,,,English,,No,joanne.mcgovern@gsa.gov,,,,Yes,,No,210733,DC,,"131 M Street, NE",,,"The Equal Employment Opportunity Commission (EEOC) enforces laws that make discrimination illegal in the workplace. The commission oversees all types of work situations including hiring, firing, promotions, harassment, training, wages, and benefits.",,1-800-669-4000,,1-202-663-4494,"Equal Employment Opportunity Commission (EEOC)",,,20507,,"Independent Agency",64775680-6072-4831-b014-3792c53a6a8d,/content/equal-employment-opportunity-commission,,1-202-663-4900,1428951945,1632159906,,"Comisión para la Igualdad de Oportunidades en el Empleo",209671,,en,/agencies/equal-employment-opportunity-commission,phone_1-toll_1-tty_1,,1-202-663-4900,1-800-669-4000,1-202-663-4494,,,,,,,
contact_1-website_1-office_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Joint Congressional Committee on Inaugural Ceremonies",https://www.inaugural.senate.gov/,,,,,,,"Joint Congressional Committee on Inaugural Ceremonies",,,,"Joint Congressional Committee on Inaugural Ceremonies",,,No,,,,,,"Federal Agencies",No,,,,"USA.gov, NCC Knowledge Base",,None,,,English,,No,joanne.mcgovern@gsa.gov,,,,Yes,,No,,AK,,,,,"Made up of members of the House and Senate, the Joint Congressional Committee on Inaugural Ceremonies is responsible for planning and carrying out the President's swearing-in ceremony at the U.S. Capitol.",,,,,"Joint Congressional Committee on Inaugural Ceremonies",,,,,Legislative,40d5774a-ed99-4cf0-8aa0-7c6f5eb7e836,/content/joint-congressional-committee-inaugural-ceremonies,,,1428951945,1522898595,,,210293,,en,/agencies/joint-congressional-committee-inaugural-ceremonies,phone_1-toll_1-tty_1,,,,,,,,,,,
contact_1-website_1-office_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Departamento de Energía – DOE (en inglés)",https://www.energy.gov,,,,,,,"Departamento de Energía – DOE",,,,"Departamento de Energía &ndash; DOE",,,No,"Oficina de Eficiencia Energética y Energía Renovable",Washington,,,,"Federal Agencies",No,The.Secretary@hq.doe.gov,210120,"(Department of Energy &#8211; DOE)","USAGov en Español, NCC Knowledge Base",,None,,,Spanish,,No,"Marleen Gonzalez-Hernandez",,,,Yes,,No,,DC,,"U.S. Department of Energy","1000 Independence Avenue, SW","U.S. Department of Energy","El Departamento de Energía (en inglés) administra programas relacionados a recursos de energía, seguridad nuclear nacional, medio ambiente y ciencias. La misión del Departamento de Energía (DOE, por su sigla en inglés) es manejar de la manera más eficiente la producción de energía nacional, mantener el sistema de energía sostenible y garantizar la seguridad de las armas nucleares para proteger la seguridad nacional.",,,,,"Departamento de Energía – DOE (en inglés)",,,20585,,"Executive Department Sub-Office/Agency/Bureau",646a3709-0da8-4adf-8d06-ecf40d600bdd,/node/210712,,"202-586-5000 (en inglés)",1428951945,1525116847,"U.S. Department of Energy",,210712,,es,/agencias/departamento-de-energia---doe,phone_1-toll_1-tty_1,,"202-586-5000 (en inglés)",,,,,,,,,
contact_1-website_1-office_1,"Contact the U.S. Postal Service",http://www.usps.com/customerservice/welcome.htm?from=global_footer&page=customerservice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Locate a Post Office",https://tools.usps.com/find-location.htm,,,,,,,,,,,,,,,,,"U.S. Postal Service (USPS)",https://www.usps.com/,,,,,,,"U.S. Postal Service",USPS,"USPS - United States Postal Service","USPS - United States Postal Service","U.S. Postal Service",,,No,"U.S. Postal Inspection Service, Military Postal Service Agency",Washington,"March 10, 2017 top task links to change of address form, tracking your package. per Meghan and Aranxtra list. sa  Oct. 1, 2018 fixed broken link to online form - but have to put it to the disclaimer page. sa","Contact the U.S. Postal Service",,"Federal Agencies",No,,,,"USA.gov, NCC Knowledge Base","Postal Service Formshttps://about.usps.com/forms/welcome.htm",None,"Locate a Post Office",,English,,No,joanne.mcgovern@gsa.gov,,,,Yes,,No,210768,DC,,"USPS Office of the Consumer Advocate","475 L'Enfant Plaza, SW Room 4012",,"The Postal Service provides mail processing and delivery services to individuals and businesses in the U.S.","Postal Service","1-800-275-8777###1-800-222-1811 (Track and Confirm a Package)","Online Change of Address Form
Tracking Your Package ",1-877-889-2457,"U.S. Postal Service (USPS)",,,20260-2200,,"Independent Agency",75f6e3b3-d857-470b-861d-016ed962d232,/content/us-postal-service,,,1428951945,1612367993,,"Servicio Postal de EE. UU. – USPS",210139,1,en,/agencies/us-postal-service,phone_1-toll_2-tty_1,,,1-800-275-8777,1-877-889-2457,"1-800-222-1811 (Track and Confirm a Package)",,,,,,
contact_1-website_1-office_1,"Contact the Supreme Court of the United States",http://www.supremecourt.gov/contact/contactus.aspx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Supreme Court of the United States",http://www.supremecourtus.gov/,,,,,,,"Supreme Court of the United States",,,,"Supreme Court of the United States",,,No,"Court of Appeals for the Federal Circuit, Federal Court Interpreters",Washington,,"Contact the Supreme Court of the United States",,"Federal Agencies",No,,,,"USA.gov, NCC Knowledge Base",,None,,,English,,No,joanne.mcgovern@gsa.gov,,,,Yes,,No,210789,DC,,"One First St., NE",,,"The U.S. Supreme Court is the final appellate court of the U.S. judicial system. It has the power to review and overturn the decisions of lower courts. The Supreme Court also has original jurisdiction (being the first and final court to hear a case) in certain cases involving public officials, ambassadors, or disputes between states.",,,,1-202-479-3472,"Supreme Court of the United States",,,20543,,Judicial,83fd4e3f-89d0-4dee-a8c5-90b049821c7d,/content/supreme-court-united-states,,"1-202-479-3000###1-202-479-3030 (Visitor Information)",1428951945,1569010741,,"Corte Suprema de Estados Unidos",210405,,en,/agencies/supreme-court-united-states,phone_2-toll_1-tty_1,,1-202-479-3000,,1-202-479-3472,,,,,,"1-202-479-3030 (Visitor Information)",
contact_1-website_1-office_1,"Formulario de contacto (en inglés)",https://www.blm.gov/contact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oficina de Administración de Tierras (en inglés)",https://www.blm.gov,,,,,,,"Oficina de Administración de Tierras",BLM,,,"Oficina de Administración de Tierras",,,Yes,,Washington,,"Formulario de contacto (en inglés)",,"Federal Agencies",No,,210173,"(Bureau of Land Management)","USAGov en Español, NCC Knowledge Base",,None,,,Spanish,,No,ana.ayanegui@gsa.gov,"Departamento del Interior",,,Yes,,No,,DC,,"BLM Washington Office","1849 C Street NW, Rm. 5665","BLM Washington Office","La Oficina de Administración de Tierras (en inglés) apoya la salud, la diversidad y la productividad de las tierras públicas para el uso y recreación del público. La misma administra una gran variedad de recursos y es responsable por la conservación de paisajes naturales.",,,,,"Oficina de Administración de Tierras (en inglés)",,,20240,,None,656e5939-76b0-43b2-a997-279486168cae,/node/210788,,"202-208-3801 (en inglés)",1428951945,1553885505,"Bureau of Land Management",,210788,,es,/agencias/oficina-de-administracion-de-tierras,phone_1-toll_1-tty_1,,"202-208-3801 (en inglés)",,,,,,,,,
contact_1-website_1-office_1,"Contact the Defense Counterintelligence and Security Agency",https://www.dcsa.mil/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Defense Counterintelligence and Security Agency",https://www.dcsa.mil/,,,,,,,"Defense Counterintelligence and Security Agency",,DOD-Defense,DOD-Defense,"Defense Counterintelligence and Security Agency",,,No,,Quantico,,"Contact the Defense Counterintelligence and Security Agency",,"Federal Agencies",No,,,,"USA.gov, NCC Knowledge Base",,None,,,English,,No,joanne.mcgovern@gsa.gov,"U.S. Department of Defense",,,Yes,,No,,VA,,"27130 Telegraph Road",,,"The Defense Counterintelligence and Security Agency provides industrial security engagement and counterintelligence support to secure the trustworthiness of the U.S. government's workforce, contract support, technologies, services, and supply chains.",,,,,"Defense Counterintelligence and Security Agency",,,22134,,"Executive Department Sub-Office/Agency/Bureau",872992b2-751e-4f26-aa73-f93e41c28a44,/content/defense-security-service,,571-305-6562,1428951945,1600696626,,,210215,,en,/agencies/defense-security-service,phone_1-toll_1-tty_1,,571-305-6562,,,,,,,,,
contact_1-website_1-office_1,"Contact the Drug Enforcement Administration",https://www.dea.gov/who-we-are/contact-us,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Drug Enforcement Administration",https://www.dea.gov/,,,,,,,"Drug Enforcement Administration",DEA,DOJ-Justice,DOJ-Justice,"Department of Justice-DEA",,,No,,Springfield,,"Contact the Drug Enforcement Administration",,"Federal Agencies",No,,,,"USA.gov, Print CAH","Drug Enforcement Administration Formshttps://www.justice.gov/forms",None,,,English,,No,joanne.mcgovern@gsa.gov,"U.S. Department of Justice",,,Yes,,No,210819,VA,,"8701 Morrissette Drive",,,"The Drug Enforcement Administration enforces the United States' controlled substance laws and regulations and aims to reduce the supply of and demand for such substances.",,,,,"Drug Enforcement Administration",,,22152,,"Executive Department Sub-Office/Agency/Bureau",415e0890-9ef0-4b32-acfb-211c9016d317,/content/drug-enforcement-administration,,1-202-307-1000,1428951945,1619808583,,"Administración de Control de Drogas",210484,,en,/agencies/drug-enforcement-administration,phone_1-toll_1-tty_1,,1-202-307-1000,,,,,,,,,
contact_1-website_1-office_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Federal Emergency Management Agency (FEMA)",https://www.fema.gov/,,,,,,,"Federal Emergency Management Agency",FEMA,,DHS-Homeland,"Department of Homeland Security-DHS-FEMA",,,No,"National Flood Insurance Program, U.S. Fire Administration",Washington,"6/15/09 Added direct phone #. JR
4/2/10 added two websites, ready.gov, and listo.gov to this entry MJ
7/16/11: SL updated record
March 9, 2017 Top Task add per Meghan and Aranxtra list - Apply for Disaster Assist. , Ready.gov sa",,,"Federal Agencies",No,,,,"USA.gov, NCC Knowledge Base, Print CAH","Federal Emergency Management Agency Formshttps://www.fema.gov/flood-insurance/find-form",None,,,English,,No,joanne.mcgovern@gsa.gov,"U.S. Department of Homeland Security",,,Yes,,No,210732,DC,,"500 C St., SW",,,"The Federal Emergency Management Agency (FEMA) supports citizens and emergency personnel to build, sustain, and improve the nation's capability to prepare for, protect against, respond to, recover from, and mitigate all hazards.",,1-800-621-3362,"Apply for disaster assistance
Prepare for disasters with Ready.gov ",1-800-462-7585,"Federal Emergency Management Agency (FEMA)",,,20472,,"Executive Department Sub-Office/Agency/Bureau",fe732688-8da0-457d-a1ca-8c34eaf2e5cc,/content/federal-emergency-management-agency,,1-202-646-2500,1428951945,1632163758,,"Agencia Federal para el Manejo de Emergencias",209673,,en,/agencies/federal-emergency-management-agency,phone_1-toll_1-tty_1,,1-202-646-2500,1-800-621-3362,1-800-462-7585,,,,,,,
contact_1-website_1-office_1,"Contact the Joint Forces Staff College",https://jfsc.ndu.edu/About/Contact-Information/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Joint Forces Staff College",https://jfsc.ndu.edu/,,,,,,,"Joint Forces Staff College",,DOD-Defense,DOD-Defense,"Joint Forces Staff College",,,No,,Washington,,"Contact the Joint Forces Staff College",,"Federal Agencies",No,niuadmit@dodiis.mil,,,"USA.gov, NCC Knowledge Base",,None,,,English,,No,joanne.mcgovern@gsa.gov,"National Defense University",,,Yes,,No,,DC,,"NIU 1-A, Office of Enrollment Services","Attn: 7400 Pentagon",,"The Joint Forces Staff College trains military and civilian decision makers in joint operations planning, strategy, and management.",,,,,"Joint Forces Staff College",,,20301-7400,,"Executive Department Sub-Office/Agency/Bureau",9ee0d198-cee6-4948-9597-0af27a974ba5,/content/joint-forces-staff-college,,"1-202-231-3319 (Office of Admissions)",1428951945,1598988767,,,210296,,en,/agencies/joint-forces-staff-college,phone_1-toll_1-tty_1,,"1-202-231-3319 (Office of Admissions)",,,,,,,,,
